Fecha_Hora,pH,Oxigeno_Disuelto_mgL,Turbidez_NTU,Temperatura_C,Indice_Calidad_Agua,Clasificacion,Temporada,hora_sin,hora_cos,dia_semana,dia_mes,pH_lag1,turb_lag1,OD_lag1,temp_lag1,pH_lag2,turb_lag2,OD_lag2,temp_lag2,pH_lag4,turb_lag4,OD_lag4,temp_lag4,pH_lag8,turb_lag8,OD_lag8,temp_lag8,pH_lag16,turb_lag16,OD_lag16,temp_lag16,turb_delta1,turb_delta4,turb_delta8,pH_delta1,OD_delta1,temp_delta1,turb_mean_4,turb_std_4,turb_max_4,OD_mean_4,turb_mean_8,turb_std_8,turb_max_8,OD_mean_8,turb_mean_16,turb_std_16,turb_max_16,OD_mean_16,turb_log,anomalia
2026-04-24 12:15:00,7.23,10.74,1.28,25.13,84.7,BUENA,SECO,1.2246467991473532e-16,-1.0,4,24,7.24,1.36,10.79,25.45,7.29,0.76,10.35,25.02,7.12,0.6,10.88,24.72,7.23,0.62,10.97,25.49,7.23,0.82,10.87,25.22,-0.08000000000000007,0.68,0.66,-0.009999999999999787,-0.049999999999998934,-0.3200000000000003,0.9875000000000009,0.3947467542615687,1.36,10.6975,1.06375,0.3674210313600156,1.46,10.68375,0.9393749999999998,0.3339354977637379,1.46,10.813749999999999,0.8241754429663494,0
2026-04-24 12:30:00,7.18,10.56,1.42,25.57,82.0,BUENA,SECO,1.2246467991473532e-16,-1.0,4,24,7.23,1.28,10.74,25.13,7.24,1.36,10.79,25.45,7.27,0.55,10.91,24.8,7.25,1.17,10.18,24.75,7.27,0.75,11.33,24.96,0.1399999999999999,0.8699999999999999,0.25,-0.05000000000000071,-0.17999999999999972,0.4400000000000013,1.205000000000001,0.3021588985948299,1.42,10.61,1.095,0.3878143885932332,1.46,10.731250000000001,0.9812499999999998,0.3502165996447268,1.46,10.765625,0.883767540168595,0
2026-04-24 12:45:00,7.26,10.18,0.32,25.62,96.3,EXCELENTE,SECO,1.2246467991473532e-16,-1.0,4,24,7.18,1.42,10.56,25.57,7.23,1.28,10.74,25.13,7.29,0.76,10.35,25.02,7.17,1.33,10.76,25.76,7.21,0.99,10.62,25.43,-1.0999999999999999,-0.44,-1.01,0.08000000000000007,-0.3800000000000008,0.05000000000000071,1.0950000000000009,0.5198397188878273,1.42,10.5675,0.96875,0.4583647175401455,1.46,10.65875,0.9393749999999998,0.38720311207433333,1.46,10.738125,0.2776317365982795,0
2026-04-24 13:00:00,7.18,10.77,0.36,25.3,97.3,EXCELENTE,SECO,-0.2588190451025208,-0.9659258262890683,4,24,7.26,0.32,10.18,25.62,7.18,1.42,10.56,25.57,7.24,1.36,10.79,25.45,7.22,1.46,10.86,26.04,7.15,1.36,11.29,25.84,0.03999999999999998,-1.0,-1.1,-0.08000000000000007,0.5899999999999999,-0.3200000000000003,0.8450000000000009,0.5861456019341198,1.42,10.5625,0.83125,0.45492346295041763,1.42,10.6475,0.8768749999999998,0.3954022213730168,1.46,10.705625,0.3074846997479606,0
2026-04-24 13:15:00,7.28,10.74,0.42,25.28,95.0,EXCELENTE,SECO,-0.2588190451025208,-0.9659258262890683,4,24,7.18,0.36,10.77,25.3,7.26,0.32,10.18,25.62,7.23,1.28,10.74,25.13,7.12,0.6,10.88,24.72,7.19,0.56,10.82,25.69,0.06,-0.8600000000000001,-0.18,0.10000000000000053,-0.02999999999999936,-0.019999999999999574,0.6300000000000008,0.5282676089509124,1.42,10.5625,0.8087500000000001,0.47212097420646026,1.42,10.63,0.8681249999999998,0.4043302074625593,1.46,10.700624999999999,0.3506568716131694,0
2026-04-24 13:30:00,7.23,10.06,0.3,25.13,95.3,EXCELENTE,SECO,-0.2588190451025208,-0.9659258262890683,4,24,7.28,0.42,10.74,25.28,7.18,0.36,10.77,25.3,7.18,1.42,10.56,25.57,7.27,0.55,10.91,24.8,7.22,0.62,11.22,24.94,-0.12,-1.1199999999999999,-0.25000000000000006,-0.04999999999999982,-0.6799999999999997,-0.15000000000000213,0.35000000000000087,0.05291502622177131,0.42,10.4375,0.7775,0.4991922046094069,1.42,10.52375,0.8481249999999999,0.42481711751456436,1.46,10.628124999999999,0.262364264467491,0
2026-04-24 13:45:00,7.25,9.77,0.3,25.61,95.8,EXCELENTE,SECO,-0.2588190451025208,-0.9659258262890683,4,24,7.23,0.3,10.06,25.13,7.28,0.42,10.74,25.28,7.26,0.32,10.18,25.62,7.29,0.76,10.35,25.02,7.21,0.75,10.77,24.87,0.0,-0.020000000000000018,-0.46,0.019999999999999574,-0.2900000000000009,0.4800000000000004,0.34500000000000086,0.05744562646582248,0.42,10.335,0.72,0.5272028614706106,1.42,10.45125,0.8199999999999998,0.4461091047416355,1.46,10.565625,0.262364264467491,0
2026-04-24 14:00:00,7.22,10.4,0.3,24.82,95.2,EXCELENTE,SECO,-0.4999999999999997,-0.8660254037844388,4,24,7.25,0.3,9.77,25.61,7.23,0.3,10.06,25.13,7.18,0.36,10.77,25.3,7.24,1.36,10.79,25.45,7.23,0.87,10.53,25.03,0.0,-0.06,-1.06,-0.03000000000000025,0.6300000000000008,-0.7899999999999991,0.3300000000000009,0.060000000000424825,0.42,10.2425,0.5875,0.473882143274283,1.42,10.4025,0.7843749999999998,0.46424086779750867,1.46,10.557500000000001,0.262364264467491,0
2026-04-24 14:15:00,7.24,10.68,0.47,25.3,96.3,EXCELENTE,SECO,-0.4999999999999997,-0.8660254037844388,4,24,7.22,0.3,10.4,24.82,7.25,0.3,9.77,25.61,7.28,0.42,10.74,25.28,7.23,1.28,10.74,25.13,7.23,0.62,10.97,25.49,0.16999999999999998,0.04999999999999999,-0.81,0.020000000000000462,0.27999999999999936,0.4800000000000004,0.34250000000000086,0.08500000000029902,0.47,10.2275,0.48625,0.38250816984731484,1.42,10.395,0.7749999999999999,0.4692689349758665,1.46,10.539375000000001,0.3852624007906449,0
2026-04-24 14:30:00,7.23,10.47,0.33,25.27,95.4,EXCELENTE,SECO,-0.4999999999999997,-0.8660254037844388,4,24,7.24,0.47,10.68,25.3,7.22,0.3,10.4,24.82,7.23,0.3,10.06,25.13,7.18,1.42,10.56,25.57,7.25,1.17,10.18,24.75,-0.13999999999999996,0.030000000000000027,-1.0899999999999999,-0.009999999999999787,-0.20999999999999908,-0.030000000000001137,0.35000000000000087,0.08124038404667192,0.47,10.33,0.35,0.06347102826103755,0.47,10.38375,0.7224999999999999,0.4691197430650139,1.46,10.557500000000001,0.2851789422336624,0
2026-04-24 14:45:00,7.24,10.12,0.32,25.23,96.3,EXCELENTE,SECO,-0.4999999999999997,-0.8660254037844388,4,24,7.23,0.33,10.47,25.27,7.24,0.47,10.68,25.3,7.25,0.3,9.77,25.61,7.26,0.32,10.18,25.62,7.17,1.33,10.76,25.76,-0.010000000000000009,0.020000000000000018,0.0,0.009999999999999787,-0.3500000000000014,-0.03999999999999915,0.3550000000000009,0.07767453465186656,0.47,10.4175,0.35,0.06347102826103755,0.47,10.37625,0.6593749999999999,0.4494658867293328,1.46,10.5175,0.2776317365982795,0
2026-04-24 15:00:00,7.27,10.74,1.0,25.05,94.2,EXCELENTE,LLUVIA,-0.7071067811865471,-0.7071067811865479,4,24,7.24,0.32,10.12,25.23,7.23,0.33,10.47,25.27,7.22,0.3,10.4,24.82,7.18,0.36,10.77,25.3,7.22,1.46,10.86,26.04,0.6799999999999999,0.7,0.64,0.02999999999999936,0.620000000000001,-0.17999999999999972,0.5300000000000009,0.3207283377980738,1.0,10.502500000000001,0.43,0.23886637029327715,1.0,10.3725,0.630625,0.4076022366638654,1.42,10.51,0.6931471805599453,0
2026-04-24 15:15:00,7.28,10.34,5.12,24.78,90.6,EXCELENTE,LLUVIA,-0.7071067811865471,-0.7071067811865479,4,24,7.27,1.0,10.74,25.05,7.24,0.32,10.12,25.23,7.24,0.47,10.68,25.3,7.28,0.42,10.74,25.28,7.12,0.6,10.88,24.72,4.12,4.65,4.7,0.010000000000000675,-0.40000000000000036,-0.2699999999999996,1.692500000000001,2.307052592956368,5.12,10.4175,1.0175,1.6747771706792862,5.12,10.3225,0.9131249999999999,1.1935589288622142,5.12,10.47625,1.8115620965242347,1
2026-04-24 15:30:00,7.27,10.67,10.66,24.82,85.3,BUENA,LLUVIA,-0.7071067811865471,-0.7071067811865479,4,24,7.28,5.12,10.34,24.78,7.27,1.0,10.74,25.05,7.23,0.33,10.47,25.27,7.23,0.3,10.06,25.13,7.27,0.55,10.91,24.8,5.54,10.33,10.36,-0.010000000000000675,0.33000000000000007,0.03999999999999915,4.275000000000001,4.755694831813049,10.66,10.4675,2.3125,3.7546342793178296,10.66,10.39875,1.545,2.7061682628149173,10.66,10.46125,2.4561641809223462,1
2026-04-24 15:45:00,7.21,9.74,14.03,24.69,79.4,ACEPTABLE,LLUVIA,-0.7071067811865471,-0.7071067811865479,4,24,7.27,10.66,10.67,24.82,7.28,5.12,10.34,24.78,7.24,0.32,10.12,25.23,7.25,0.3,9.77,25.61,7.29,0.76,10.35,25.02,3.369999999999999,13.709999999999999,13.729999999999999,-0.05999999999999961,-0.9299999999999997,-0.129999999999999,7.702500000000001,5.784371904825389,14.03,10.3725,4.02875,5.455881328569062,14.03,10.395,2.3743749999999997,4.115850610748649,14.03,10.423124999999999,2.710048203764883,1
2026-04-24 16:00:00,7.18,10.69,10.45,24.94,85.5,BUENA,LLUVIA,-0.8660254037844385,-0.5000000000000004,4,24,7.21,14.03,9.74,24.69,7.27,10.66,10.67,24.82,7.27,1.0,10.74,25.05,7.22,0.3,10.4,24.82,7.24,1.36,10.79,25.45,-3.58,9.45,10.149999999999999,-0.03000000000000025,0.9499999999999993,0.25,10.065000000000001,3.6822321129083204,14.03,10.36,5.297499999999999,5.641903807353376,14.03,10.431249999999999,2.9425,4.568923286727412,14.03,10.416875,2.4379897300002487,1
2026-04-24 16:15:00,7.31,10.55,9.22,24.08,85.9,BUENA,LLUVIA,-0.8660254037844385,-0.5000000000000004,4,24,7.18,10.45,10.69,24.94,7.21,14.03,9.74,24.69,7.28,5.12,10.34,24.78,7.24,0.47,10.68,25.3,7.23,1.28,10.74,25.13,-1.2299999999999986,4.1000000000000005,8.75,0.1299999999999999,-0.1399999999999988,-0.860000000000003,11.090000000000002,2.0603397778036334,14.03,10.4125,6.391249999999999,5.415961694051069,14.03,10.415000000000001,3.4387499999999998,4.801588452446407,14.03,10.405000000000001,2.3243465847755584,1
2026-04-24 16:30:00,7.16,9.93,5.53,24.86,91.3,EXCELENTE,LLUVIA,-0.8660254037844385,-0.5000000000000004,4,24,7.31,9.22,10.55,24.08,7.18,10.45,10.69,24.94,7.27,10.66,10.67,24.82,7.23,0.33,10.47,25.27,7.18,1.42,10.56,25.57,-3.6900000000000004,-5.13,5.2,-0.14999999999999947,-0.620000000000001,0.7800000000000011,9.807500000000001,3.506397724160786,14.03,10.2275,7.04125,4.869019958589491,14.03,10.3475,3.6956249999999997,4.796324938603168,14.03,10.365625000000001,1.8764069432883397,1
2026-04-24 16:45:00,7.21,10.58,5.52,24.07,90.6,EXCELENTE,LLUVIA,-0.8660254037844385,-0.5000000000000004,4,24,7.16,5.53,9.93,24.86,7.31,9.22,10.55,24.08,7.21,14.03,9.74,24.69,7.24,0.32,10.12,25.23,7.26,0.32,10.18,25.62,-0.010000000000000675,-8.51,5.199999999999999,0.04999999999999982,0.6500000000000004,-0.7899999999999991,7.680000000000001,2.538542889139352,10.45,10.4375,7.69125,4.135395774806286,14.03,10.405,4.020625,4.728033373754181,14.03,10.390625,1.8748743759385615,1
2026-04-24 17:00:00,7.22,10.29,3.27,24.77,92.9,EXCELENTE,LLUVIA,-0.9659258262890683,-0.25881904510252063,4,24,7.21,5.52,10.58,24.07,7.16,5.53,9.93,24.86,7.18,10.45,10.69,24.94,7.27,1.0,10.74,25.05,7.18,0.36,10.77,25.3,-2.2499999999999996,-7.18,2.27,0.009999999999999787,-0.2900000000000009,0.6999999999999993,5.885000000000001,2.4643930963491445,9.22,10.3375,7.975,3.661400980889297,14.03,10.34875,4.2025,4.6328428997035225,14.03,10.360624999999999,1.451613827240533,0
2026-04-24 17:15:00,7.24,10.49,1.95,23.86,96.3,EXCELENTE,LLUVIA,-0.9659258262890683,-0.25881904510252063,4,24,7.22,3.27,10.29,24.77,7.21,5.52,10.58,24.07,7.31,9.22,10.55,24.08,7.28,5.12,10.34,24.78,7.28,0.42,10.74,25.28,-1.32,-7.2700000000000005,-3.17,0.020000000000000462,0.20000000000000107,-0.9100000000000001,4.067500000000001,1.7671516629876476,5.53,10.3225,7.578749999999999,4.153045139240771,14.03,10.3675,4.298125,4.564855921421106,14.03,10.345,1.0818051703517284,0
2026-04-24 17:30:00,7.21,10.42,1.0,23.51,94.0,EXCELENTE,LLUVIA,-0.9659258262890683,-0.25881904510252063,4,24,7.24,1.95,10.49,23.86,7.22,3.27,10.29,24.77,7.16,5.53,9.93,24.86,7.27,10.66,10.67,24.82,7.23,0.3,10.06,25.13,-0.95,-4.53,-9.66,-0.03000000000000025,-0.07000000000000028,-0.34999999999999787,2.9350000000000005,1.9586474925315225,5.52,10.445,6.37125,4.517519665543404,14.03,10.33625,4.341875,4.527181932505033,14.03,10.3675,0.6931471805599453,0
2026-04-24 17:45:00,7.17,10.08,0.25,25.37,96.2,EXCELENTE,SECO,-0.9659258262890683,-0.25881904510252063,4,24,7.21,1.0,10.42,23.51,7.24,1.95,10.49,23.86,7.21,5.52,10.58,24.07,7.21,14.03,9.74,24.69,7.25,0.3,9.77,25.61,-0.75,-5.27,-13.78,-0.040000000000000036,-0.33999999999999986,1.8599999999999994,1.6175000000000008,1.3029038081659634,3.27,10.32,4.64875,3.740379803098681,10.45,10.37875,4.33875,4.5301742056275645,14.03,10.386875,0.22314355131420976,0
2026-04-24 18:00:00,7.13,10.39,0.19,24.45,95.5,EXCELENTE,SECO,-1.0,-1.8369701987210297e-16,4,24,7.17,0.25,10.08,25.37,7.21,1.0,10.42,23.51,7.22,3.27,10.29,24.77,7.18,10.45,10.69,24.94,7.22,0.3,10.4,24.82,-0.06,-3.08,-10.26,-0.040000000000000036,0.3100000000000005,-0.9200000000000017,0.8475000000000009,0.8222073947612277,1.95,10.345,3.3662500000000004,3.184798434976462,9.22,10.34125,4.331875,4.536790669992758,14.03,10.38625,0.17395330712343804,0
2026-04-24 18:15:00,7.1,10.47,0.16,24.57,96.9,EXCELENTE,SECO,-1.0,-1.8369701987210297e-16,4,24,7.13,0.19,10.39,24.45,7.17,0.25,10.08,25.37,7.24,1.95,10.49,23.86,7.31,9.22,10.55,24.08,7.24,0.47,10.68,25.3,-0.03,-1.79,-9.06,-0.03000000000000025,0.08000000000000007,0.120000000000001,0.4000000000000009,0.40174618853207644,1.0,10.34,2.23375,2.291405915901528,5.53,10.331249999999999,4.3125,4.555008232703867,14.03,10.373125,0.1484200051182733,0
2026-04-24 18:30:00,7.17,10.15,0.25,24.47,95.5,EXCELENTE,SECO,-1.0,-1.8369701987210297e-16,4,24,7.1,0.16,10.47,24.57,7.13,0.19,10.39,24.45,7.21,1.0,10.42,23.51,7.16,5.53,9.93,24.86,7.23,0.33,10.47,25.27,0.09,-0.75,-5.28,0.07000000000000028,-0.3200000000000003,-0.10000000000000142,0.21250000000000088,0.0450000000005875,0.25,10.2725,1.5737499999999998,1.939771249400286,5.52,10.35875,4.3075,4.559712710248311,14.03,10.353124999999999,0.22314355131420976,0
2026-04-24 18:45:00,7.13,10.25,0.23,24.18,95.9,EXCELENTE,SECO,-1.0,-1.8369701987210297e-16,4,24,7.17,0.25,10.15,24.47,7.1,0.16,10.47,24.57,7.17,0.25,10.08,25.37,7.21,5.52,10.58,24.07,7.24,0.32,10.12,25.23,-0.01999999999999999,-0.01999999999999999,-5.289999999999999,-0.040000000000000036,0.09999999999999964,-0.28999999999999915,0.2075000000000009,0.040311288742149336,0.25,10.315000000000001,0.9125,1.138529753673546,3.27,10.3175,4.301875,4.56501218508779,14.03,10.36125,0.20701416938432615,0
2026-04-24 19:00:00,7.15,10.43,0.24,24.13,95.5,EXCELENTE,SECO,-0.9659258262890684,0.2588190451025203,4,24,7.13,0.23,10.25,24.18,7.17,0.25,10.15,24.47,7.13,0.19,10.39,24.45,7.22,3.27,10.29,24.77,7.27,1.0,10.74,25.05,0.009999999999999981,0.04999999999999999,-3.0300000000000002,0.020000000000000462,0.17999999999999972,-0.05000000000000071,0.22000000000000092,0.04082482904703279,0.25,10.325000000000001,0.53375,0.6347763948261748,1.95,10.334999999999999,4.254375,4.605434425762677,14.03,10.341875,0.2151113796169455,0
2026-04-24 19:15:00,7.14,10.53,0.31,23.62,95.4,EXCELENTE,SECO,-0.9659258262890684,0.2588190451025203,4,24,7.15,0.24,10.43,24.13,7.13,0.23,10.25,24.18,7.1,0.16,10.47,24.57,7.24,1.95,10.49,23.86,7.28,5.12,10.34,24.78,0.07,0.15,-1.64,-0.010000000000000675,0.09999999999999964,-0.509999999999998,0.2575000000000009,0.03593976442214115,0.31,10.34,0.32875000000000004,0.27482137055591155,1.0,10.34,3.95375,4.701157127062798,14.03,10.35375,0.27002713721306015,0
2026-04-24 19:30:00,7.11,10.47,0.21,24.87,95.2,EXCELENTE,SECO,-0.9659258262890684,0.2588190451025203,4,24,7.14,0.31,10.53,23.62,7.15,0.24,10.43,24.13,7.17,0.25,10.15,24.47,7.21,1.0,10.42,23.51,7.27,10.66,10.67,24.82,-0.1,-0.04000000000000001,-0.79,-0.02999999999999936,-0.05999999999999872,1.25,0.24750000000000089,0.043493294502936,0.31,10.42,0.23,0.04503966505776012,0.31,10.34625,3.3006249999999997,4.425154564155548,14.03,10.34125,0.19062035960864973,0
2026-04-24 19:45:00,7.06,10.49,0.14,24.38,97.3,EXCELENTE,SECO,-0.9659258262890684,0.2588190451025203,4,24,7.11,0.21,10.47,24.87,7.14,0.31,10.53,23.62,7.13,0.23,10.25,24.18,7.17,0.25,10.08,25.37,7.21,14.03,9.74,24.69,-0.06999999999999998,-0.09,-0.10999999999999999,-0.05000000000000071,0.019999999999999574,-0.490000000000002,0.2250000000000009,0.07047458170659397,0.31,10.48,0.21625,0.053967582861786226,0.31,10.3975,2.4325,3.4306627153753677,10.45,10.388125,0.13102826240640408,0
2026-04-24 20:00:00,7.08,10.51,0.35,23.4,96.3,EXCELENTE,SECO,-0.8660254037844386,0.5000000000000001,4,24,7.06,0.14,10.49,24.38,7.11,0.21,10.47,24.87,7.15,0.24,10.43,24.13,7.13,0.19,10.39,24.45,7.18,10.45,10.69,24.94,0.20999999999999996,0.10999999999999999,0.15999999999999998,0.020000000000000462,0.019999999999999574,-0.9800000000000004,0.2525000000000009,0.09535023160286009,0.35,10.5,0.23625000000000002,0.07008922884398001,0.35,10.4125,1.80125,2.710751125918184,9.22,10.376875,0.3001045924503381,0
2026-04-24 20:15:00,7.12,10.11,0.17,24.03,95.4,EXCELENTE,SECO,-0.8660254037844386,0.5000000000000001,4,24,7.08,0.35,10.51,23.4,7.06,0.14,10.49,24.38,7.14,0.31,10.53,23.62,7.1,0.16,10.47,24.57,7.31,9.22,10.55,24.08,-0.17999999999999997,-0.13999999999999999,0.010000000000000009,0.040000000000000036,-0.40000000000000036,0.6300000000000026,0.2175000000000009,0.09287087810531787,0.35,10.395,0.2375,0.06860862086565112,0.35,10.3675,1.235625,1.874865217377872,5.53,10.349375,0.15700374880966478,0
2026-04-24 20:30:00,7.05,10.46,0.19,24.81,95.5,EXCELENTE,SECO,-0.8660254037844386,0.5000000000000001,4,24,7.12,0.17,10.11,24.03,7.08,0.35,10.51,23.4,7.11,0.21,10.47,24.87,7.17,0.25,10.15,24.47,7.16,5.53,9.93,24.86,0.01999999999999999,-0.01999999999999999,-0.06,-0.07000000000000028,0.3500000000000014,0.7799999999999976,0.21250000000000088,0.09394147114056108,0.35,10.3925,0.22999999999999998,0.07030545599596755,0.35,10.40625,0.9018749999999999,1.496579294034693,5.52,10.382499999999999,0.17395330712343804,0
2026-04-24 20:45:00,7.12,10.58,0.14,24.0,96.2,EXCELENTE,SECO,-0.8660254037844386,0.5000000000000001,4,24,7.05,0.19,10.46,24.81,7.12,0.17,10.11,24.03,7.06,0.14,10.49,24.38,7.13,0.23,10.25,24.18,7.21,5.52,10.58,24.07,-0.04999999999999999,0.0,-0.09,0.07000000000000028,0.11999999999999922,-0.8099999999999987,0.21250000000000088,0.09394147114056108,0.35,10.415,0.21875,0.0771709604890396,0.35,10.4475,0.5656249999999998,0.857927493051356,3.27,10.3825,0.13102826240640408,0
2026-04-24 21:00:00,7.02,10.6,0.11,23.79,95.2,EXCELENTE,SECO,-0.7071067811865477,0.7071067811865474,4,24,7.12,0.14,10.58,24.0,7.05,0.19,10.46,24.81,7.08,0.35,10.51,23.4,7.15,0.24,10.43,24.13,7.22,3.27,10.29,24.77,-0.030000000000000013,-0.24,-0.13,-0.10000000000000053,0.019999999999999574,-0.21000000000000085,0.15250000000000088,0.035000000000765585,0.19,10.4375,0.20249999999999999,0.08531454406204822,0.35,10.46875,0.36812499999999987,0.4697831946760694,1.95,10.401875,0.10436001532424277,0
2026-04-24 21:15:00,7.09,10.6,0.13,23.88,96.2,EXCELENTE,SECO,-0.7071067811865477,0.7071067811865474,4,24,7.02,0.11,10.6,23.79,7.12,0.14,10.58,24.0,7.12,0.17,10.11,24.03,7.14,0.31,10.53,23.62,7.24,1.95,10.49,23.86,0.020000000000000004,-0.04000000000000001,-0.18,0.07000000000000028,0.0,0.08999999999999986,0.1425000000000009,0.0340342964285593,0.19,10.56,0.18000000000000002,0.07615773105826945,0.35,10.477500000000001,0.2543749999999999,0.20941088001038033,1.0,10.40875,0.12221763272424921,0
2026-04-24 21:30:00,7.11,10.13,0.11,24.53,95.3,EXCELENTE,SECO,-0.7071067811865477,0.7071067811865474,4,24,7.09,0.13,10.6,23.88,7.02,0.11,10.6,23.79,7.05,0.19,10.46,24.81,7.11,0.21,10.47,24.87,7.21,1.0,10.42,23.51,-0.020000000000000004,-0.08,-0.09999999999999999,0.020000000000000462,-0.46999999999999886,0.6500000000000021,0.1225000000000009,0.015000000001798363,0.14,10.477500000000001,0.16749999999999998,0.07869470848030903,0.35,10.435,0.1987499999999999,0.06984506663601463,0.35,10.390625000000002,0.10436001532424277,0
2026-04-24 21:45:00,7.11,10.57,0.12,24.49,96.7,EXCELENTE,SECO,-0.7071067811865477,0.7071067811865474,4,24,7.11,0.11,10.13,24.53,7.09,0.13,10.6,23.88,7.12,0.14,10.58,24.0,7.06,0.14,10.49,24.38,7.17,0.25,10.08,25.37,0.009999999999999995,-0.020000000000000018,-0.020000000000000018,0.0,0.4399999999999995,-0.0400000000000027,0.11750000000000088,0.009574271080384004,0.13,10.475,0.165,0.07999999999964796,0.35,10.445,0.19062499999999988,0.07103696221021912,0.35,10.42125,0.11332868530700317,0
2026-04-24 22:00:00,7.06,10.51,0.25,24.08,96.9,EXCELENTE,SECO,-0.5000000000000004,0.8660254037844384,4,24,7.11,0.12,10.57,24.49,7.11,0.11,10.13,24.53,7.02,0.11,10.6,23.79,7.08,0.35,10.51,23.4,7.13,0.19,10.39,24.45,0.13,0.14,-0.09999999999999998,-0.05000000000000071,-0.0600000000000005,-0.41000000000000014,0.15250000000000088,0.0655108133571875,0.25,10.4525,0.1525,0.04862392121404204,0.25,10.445,0.19437499999999988,0.07256893274712017,0.35,10.428749999999999,0.22314355131420976,0
2026-04-24 22:15:00,7.09,10.89,0.2,24.18,97.0,EXCELENTE,SECO,-0.5000000000000004,0.8660254037844384,4,24,7.06,0.25,10.51,24.08,7.11,0.12,10.57,24.49,7.09,0.13,10.6,23.88,7.12,0.17,10.11,24.03,7.1,0.16,10.47,24.57,-0.04999999999999999,0.07,0.03,0.03000000000000025,0.3800000000000008,0.10000000000000142,0.17000000000000087,0.06683312551961075,0.25,10.525,0.15625,0.051252177653533654,0.25,10.5425,0.1968749999999999,0.07199247645915983,0.35,10.455,0.18232155679395465,0
2026-04-24 22:30:00,6.97,10.46,0.17,24.06,94.2,EXCELENTE,SECO,-0.5000000000000004,0.8660254037844384,4,24,7.09,0.2,10.89,24.18,7.06,0.25,10.51,24.08,7.11,0.11,10.13,24.53,7.05,0.19,10.46,24.81,7.17,0.25,10.15,24.47,-0.03,0.06000000000000001,-0.01999999999999999,-0.1200000000000001,-0.4299999999999997,-0.120000000000001,0.18500000000000089,0.054467115461715655,0.25,10.6075,0.15375,0.049839026589332855,0.25,10.5425,0.1918749999999999,0.07082548976220414,0.35,10.474375,0.15700374880966478,0
2026-04-24 22:45:00,7.04,10.21,0.11,23.22,95.2,EXCELENTE,SECO,-0.5000000000000004,0.8660254037844384,4,24,6.97,0.17,10.46,24.06,7.09,0.2,10.89,24.18,7.11,0.12,10.57,24.49,7.12,0.14,10.58,24.0,7.13,0.23,10.25,24.18,-0.06000000000000001,-0.009999999999999995,-0.030000000000000013,0.07000000000000028,-0.25,-0.8399999999999999,0.18250000000000088,0.05852349955405288,0.25,10.5175,0.15,0.05209880722463196,0.25,10.49625,0.1843749999999999,0.07284401142205296,0.35,10.471875,0.10436001532424277,0
2026-04-24 23:00:00,7.03,10.58,0.19,23.81,95.2,EXCELENTE,SECO,-0.25881904510252157,0.9659258262890681,4,24,7.04,0.11,10.21,23.22,6.97,0.17,10.46,24.06,7.06,0.25,10.51,24.08,7.02,0.11,10.6,23.79,7.15,0.24,10.43,24.13,0.08,-0.06,0.08,-0.009999999999999787,0.3699999999999992,0.5899999999999999,0.1675000000000009,0.04031128874215522,0.2,10.535,0.16,0.050990195135375456,0.25,10.49375,0.18124999999999988,0.07135591542908612,0.35,10.481250000000001,0.17395330712343804,0
2026-04-24 23:15:00,7.04,10.82,0.18,23.58,96.1,EXCELENTE,SECO,-0.25881904510252157,0.9659258262890681,4,24,7.03,0.19,10.58,23.81,7.04,0.11,10.21,23.22,7.09,0.2,10.89,24.18,7.09,0.13,10.6,23.88,7.14,0.31,10.53,23.62,-0.010000000000000009,-0.020000000000000018,0.04999999999999999,0.009999999999999787,0.2400000000000002,-0.23000000000000043,0.1625000000000009,0.035939764422156927,0.19,10.5175,0.16625,0.04983902658933307,0.25,10.52125,0.1731249999999999,0.0625799488658814,0.35,10.499375,0.16551443847757338,0
2026-04-24 23:30:00,7.1,10.44,0.17,24.69,97.0,EXCELENTE,SECO,-0.25881904510252157,0.9659258262890681,4,24,7.04,0.18,10.82,23.58,7.03,0.19,10.58,23.81,6.97,0.17,10.46,24.06,7.11,0.11,10.13,24.53,7.11,0.21,10.47,24.87,-0.009999999999999981,0.0,0.06000000000000001,0.05999999999999961,-0.3800000000000008,1.110000000000003,0.1625000000000009,0.035939764422156927,0.19,10.5125,0.17375,0.044380658592302884,0.25,10.56,0.1706249999999999,0.061802777715809006,0.35,10.4975,0.15700374880966478,0
